open,close,high,low,volume,price_change,price_limit,volume_change,volume_limit,amplitude,difference,time
202.55,215,215.99,200.59,184289,14,0.069651741,47206,0.344360716,0.076616915,0.061940299,2021/1/26 21:45
215.2,221.69,222,215,255491,6.69,0.031116279,71202,0.386360553,0.03255814,0.030186047,2021/1/26 21:46
221.25,226.9,227,221,234575,5.21,0.023501286,-20916,-0.081865897,0.02706482,0.025486039,2021/1/26 21:47
226.1,225,230,222.4,297710,-1.9,-0.008373733,63135,0.269146328,0.033494932,-0.004847951,2021/1/26 21:48
225,223.29,229.59,222,268799,-1.71,-0.0076,-28911,-0.097111283,0.033733333,-0.0076,2021/1/26 21:49
224.5,218,224.5,208,270118,-5.29,-0.023691164,1319,0.004907012,0.073894935,-0.029110126,2021/1/26 21:50
219,217.01,222,215,196890,-0.99,-0.004541284,-73228,-0.271096336,0.032110092,-0.00912844,2021/1/26 21:51
217.26,216.83,218.07,215,168953,-0.18,-0.000829455,-27937,-0.141891411,0.014146814,-0.001981476,2021/1/26 21:52
216.83,209,216.83,205.58,158564,-7.83,-0.036111239,-10389,-0.061490474,0.051883964,-0.036111239,2021/1/26 21:53
208,214.98,215,206.76,114972,5.98,0.02861244,-43592,-0.274917384,0.039425837,0.033397129,2021/1/26 21:54
214.76,215,215,211.24,86453,0.02,9.30E-05,-28519,-0.2480517,0.017489999,0.001116383,2021/1/26 21:55
215,221.6,221.6,214,162266,6.6,0.030697674,75813,0.876927348,0.035348837,0.030697674,2021/1/26 21:56
222,228.95,229.53,221,242745,7.35,0.03316787,80479,0.495969581,0.03849278,0.031362816,2021/1/26 21:57
228.94,225,234.49,221.01,257298,-3.95,-0.017252675,14553,0.059951801,0.058877484,-0.017208998,2021/1/26 21:58
225,224.45,226.69,222,114210,-0.55,-0.002444444,-143088,-0.556117809,0.020844444,-0.002444444,2021/1/26 21:59
224.6,228.53,232.89,224.6,207956,4.08,0.018177768,93746,0.820821294,0.036934729,0.017509468,2021/1/26 22:00
228.68,233,234,227.26,131392,4.47,0.019559795,-76564,-0.368174037,0.029492846,0.018903426,2021/1/26 22:01
233,242,243.99,233,231056,9,0.038626609,99664,0.758524111,0.047167382,0.038626609,2021/1/26 22:02
242.03,247,248.9,240.5,246146,5,0.020661157,15090,0.065308843,0.034710744,0.02053719,2021/1/26 22:03
247,244.5,247.8,238,153653,-2.5,-0.010121457,-92493,-0.37576479,0.039676113,-0.010121457,2021/1/26 22:04
243.1,230.1,246,230.1,133607,-14.4,-0.058895706,-20046,-0.130462796,0.065030675,-0.053169734,2021/1/26 22:05
230.83,238,240,230,102611,7.9,0.034332899,-30996,-0.231993833,0.043459365,0.031160365,2021/1/26 22:06
239,237.96,240,235,88938,-0.04,-0.000168067,-13673,-0.133250821,0.021008403,-0.004369748,2021/1/26 22:07
237.5,233.98,238.5,232,81867,-3.98,-0.0167255,-7071,-0.079504824,0.027315515,-0.014792402,2021/1/26 22:08
233,236,237.49,232.31,80761,2.02,0.008633217,-1106,-0.013509717,0.022138644,0.012821609,2021/1/26 22:09
236.88,232.25,236.88,231,62567,-3.75,-0.015889831,-18194,-0.225282005,0.024915254,-0.019618644,2021/1/26 22:10
232,226.35,234.5,226.35,90383,-5.9,-0.02540366,27816,0.444579411,0.035091496,-0.024327234,2021/1/26 22:11
226.35,228.16,229.99,222.01,91704,1.81,0.007996466,1321,0.01461558,0.035255136,0.007996466,2021/1/26 22:12
228.1,232,232.99,228,82968,3.84,0.016830295,-8736,-0.09526302,0.021870617,0.017093268,2021/1/26 22:13
232,225,232,222,98325,-7,-0.030172414,15357,0.185095458,0.043103448,-0.030172414,2021/1/26 22:14
224.25,217.24,225,214,126170,-7.76,-0.034488889,27845,0.283193491,0.048888889,-0.031155556,2021/1/26 22:15
217.52,221.02,223.05,216.7,87389,3.78,0.01740011,-38781,-0.307371007,0.029230344,0.016111213,2021/1/26 22:16
221.9699,213,222,213,110679,-8.02,-0.036286309,23290,0.266509515,0.040720297,-0.04058411,2021/1/26 22:17
213.54,214.73,216.4,210.5,125029,1.73,0.008122066,14350,0.129654225,0.027699531,0.005586854,2021/1/26 22:18
214.73,206.42,214.73,206.42,118931,-8.31,-0.038699762,-6098,-0.048772685,0.038699762,-0.038699762,2021/1/26 22:19
206.7,216.5,217,206.33,142492,10.08,0.048832477,23561,0.198106465,0.051690728,0.04747602,2021/1/26 22:20
216.05,219,220,214.23,131391,2.5,0.011547344,-11101,-0.077906128,0.02665127,0.013625866,2021/1/26 22:21
219.42,219.95,221.8,217.95,88374,0.95,0.0043379,-43017,-0.327396854,0.017579909,0.002420091,2021/1/26 22:22
220,218.37,221.01,216.95,66989,-1.58,-0.007183451,-21385,-0.241982936,0.018458741,-0.007410775,2021/1/26 22:23
218.48,212.2,219,212.05,48788,-6.17,-0.028254797,-18201,-0.271701324,0.031826716,-0.028758529,2021/1/26 22:24
212.79,219,219.01,212.2,55311,6.8,0.03204524,6523,0.13370091,0.032092366,0.029264844,2021/1/26 22:25
219.01,222.13,222.48,218,76608,3.13,0.014292237,21297,0.38504095,0.020456621,0.014246575,2021/1/26 22:26
222.13,221,223,220.08,62929,-1.13,-0.005087111,-13679,-0.178558375,0.013145455,-0.005087111,2021/1/26 22:27
221,217.85,222,212,61974,-3.15,-0.014253394,-955,-0.015175833,0.045248869,-0.014253394,2021/1/26 22:28
217.21,217,220,217,42386,-0.85,-0.003901767,-19588,-0.316068029,0.013770943,-0.000963966,2021/1/26 22:29
217.27,218.97,220,217.27,26215,1.97,0.009078341,-16171,-0.381517482,0.012580645,0.007834101,2021/1/26 22:30
218.18,220,222.84,217,58284,1.03,0.004703841,32069,1.223307267,0.02667032,0.008311641,2021/1/26 22:31
220,219,220,217.1,33265,-1,-0.004545455,-25019,-0.429260174,0.013181818,-0.004545455,2021/1/26 22:32
219,218.95,220,217.01,45588,-0.05,-0.000228311,12323,0.370449421,0.013652968,-0.000228311,2021/1/26 22:33
217.06,218.31,220,217.06,41061,-0.64,-0.002923042,-4527,-0.099302448,0.013427723,0.005709066,2021/1/26 22:34
218.97,219,219.7,217.5,32149,0.69,0.003160643,-8912,-0.217042936,0.010077413,0.000137419,2021/1/26 22:35
218.95,219.29,221,218.2,65922,0.29,0.001324201,33773,1.050514791,0.012785388,0.001552511,2021/1/26 22:36
219.15,217.89,219.5,212,80071,-1.4,-0.00638424,14149,0.214632444,0.034201286,-0.005745816,2021/1/26 22:37
216.85,217,218.5,216.15,30684,-0.89,-0.00408463,-49387,-0.616790099,0.010785259,0.000688421,2021/1/26 22:38
217,217.5,217.75,216.1,20849,0.5,0.002304147,-9835,-0.320525355,0.007603687,0.002304147,2021/1/26 22:39
217.9,217.1,218.05,217,26651,-0.4,-0.00183908,5802,0.278286728,0.004827586,-0.003678161,2021/1/26 22:40
217.44,215.3,217.88,215.01,30777,-1.8,-0.00829111,4126,0.154815954,0.013219714,-0.009857209,2021/1/26 22:41
216.23,216.01,217.58,215.5,28875,0.71,0.003297724,-1902,-0.061799396,0.009660938,-0.00102183,2021/1/26 22:42
216.05,215.02,217.6,214,43271,-0.99,-0.004583121,14396,0.498562771,0.016665895,-0.004768298,2021/1/26 22:43
215.89,212.26,216,212.26,25944,-2.76,-0.012836015,-17327,-0.400429849,0.017393731,-0.01688215,2021/1/26 22:44
212.5,205.55,212.5,205,87730,-6.71,-0.031612174,61786,2.38151403,0.035334024,-0.032742863,2021/1/26 22:45
205.06,208.94,210.52,205.06,46414,3.39,0.016492338,-41316,-0.470944945,0.02656288,0.018876186,2021/1/26 22:46
208,211.9,212,208,29743,2.96,0.014166746,-16671,-0.35918042,0.019144252,0.018665646,2021/1/26 22:47
211.31,212,213,210.03,29166,0.1,0.000471921,-577,-0.019399523,0.014016045,0.003256253,2021/1/26 22:48
212.99,214.21,214.49,212.15,26759,2.21,0.010424528,-2407,-0.082527601,0.011037736,0.005754717,2021/1/26 22:49
214.66,212.9,214.89,212.05,29911,-1.31,-0.006115494,3152,0.117792145,0.013258018,-0.008216236,2021/1/26 22:50
212.9,212,213.29,211.99,29826,-0.9,-0.004227337,-85,-0.002841764,0.006106153,-0.004227337,2021/1/26 22:51
211.15,210,212,209.05,42529,-2,-0.009433962,12703,0.425903574,0.013915094,-0.005424528,2021/1/26 22:52
209.53,209,210,208.5,18151,-1,-0.004761905,-24378,-0.573208869,0.007142857,-0.00252381,2021/1/26 22:53
208.5,209.66,210.6,208,54686,0.66,0.003157895,36535,2.012836758,0.012440191,0.005550239,2021/1/26 22:54
209.04,207.3,209.58,207.2,19018,-2.36,-0.01125632,-35668,-0.652232747,0.011351712,-0.008299151,2021/1/26 22:55
207.5,205,207.5,203,49802,-2.3,-0.011095031,30784,1.618677043,0.02170767,-0.012059817,2021/1/26 22:56
204.6,209,209.4,204.6,41641,4,0.019512195,-8161,-0.163868921,0.023414634,0.021463415,2021/1/26 22:57
209.09,210.04,213,209,57367,1.04,0.004976077,15726,0.377656636,0.019138756,0.004545455,2021/1/26 22:58
210.04,208.14,212,207.02,34202,-1.9,-0.009045896,-23165,-0.40380358,0.02370977,-0.009045896,2021/1/26 22:59
208.1,209.98,210,208.1,18019,1.84,0.008840204,-16183,-0.473159464,0.009128471,0.009032382,2021/1/26 23:00
209.98,208.21,210,208.03,18781,-1.77,-0.008429374,762,0.042288695,0.009381846,-0.008429374,2021/1/26 23:01
208.53,209.74,209.9899,208.53,11483,1.53,0.00734835,-7298,-0.388584207,0.007011671,0.00581144,2021/1/26 23:02
209.74,209.88,210,209.15,8448,0.14,0.000667493,-3035,-0.264303753,0.004052637,0.000667493,2021/1/26 23:03
209.54,209,210.73,209,20291,-0.88,-0.004192872,11843,1.401870265,0.008242805,-0.002572899,2021/1/26 23:04
209,208.46,209.1,207.02,12765,-0.54,-0.002583732,-7526,-0.370903356,0.009952153,-0.002583732,2021/1/26 23:05
208.95,208.8,209.22,208.5,5552,0.34,0.001631008,-7213,-0.565060713,0.0034539,-0.000719563,2021/1/26 23:06
208.95,208,208.95,208,10689,-0.8,-0.003831418,5137,0.925252161,0.004549808,-0.004549808,2021/1/26 23:07
208,207.6,208.8,207.5,14076,-0.4,-0.001923077,3387,0.316867808,0.00625,-0.001923077,2021/1/26 23:08
207.6,206.01,208.52,206,16231,-1.59,-0.00765896,2155,0.153097471,0.012138728,-0.00765896,2021/1/26 23:09
206,207.51,207.99,205.11,12895,1.5,0.0072812,-3336,-0.205532623,0.013979904,0.007329741,2021/1/26 23:10
207,206.85,207.8,206.8,14232,-0.66,-0.00318057,1337,0.103683598,0.004819045,-0.000722857,2021/1/26 23:11
207,206,207,205.17,14551,-0.85,-0.004109258,319,0.022414278,0.008846991,-0.004834421,2021/1/26 23:12
206.02,207.2,207.48,206.02,12817,1.2,0.005825243,-1734,-0.119167068,0.007087379,0.005728155,2021/1/26 23:13
207.18,207.04,207.9,206.75,8028,-0.16,-0.000772201,-4789,-0.373644379,0.005550193,-0.000675676,2021/1/26 23:14
207.02,209.4,209.5,207.02,24441,2.36,0.011398764,16413,2.044469357,0.011978362,0.011495363,2021/1/26 23:15
209.5,210.25,210.73,209,33131,0.85,0.004059217,8690,0.3555501,0.0082617,0.003581662,2021/1/26 23:16
210.54,212.29,212.33,210.02,33228,2.04,0.009702735,97,0.002927772,0.01098692,0.008323424,2021/1/26 23:17
212.29,213.8,213.8,211.5,26190,1.51,0.007112912,-7038,-0.211809317,0.010834236,0.007112912,2021/1/26 23:18
213.95,216.52,216.74,213.95,37317,2.72,0.01272217,11127,0.424856816,0.013049579,0.01202058,2021/1/26 23:19
216.73,216,218.03,215.5,54171,-0.52,-0.002401626,16854,0.451644023,0.011684833,-0.003371513,2021/1/26 23:20
215.67,214.25,216,211.13,32951,-1.75,-0.008101852,-21220,-0.391722508,0.022546296,-0.006574074,2021/1/26 23:21
214.23,213.48,214.23,213,17355,-0.77,-0.003593932,-15596,-0.473308853,0.005740957,-0.003500583,2021/1/26 23:22
213.5,213.5,213.5,212,18444,0.02,9.37E-05,1089,0.062748487,0.007026419,0,2021/1/26 23:23
213.2,213.11,213.8,213,6087,-0.39,-0.001826698,-12357,-0.669973975,0.003747073,-0.000421546,2021/1/26 23:24
213.53,215.31,215.31,213.4,13604,2.2,0.010323307,7517,1.234926893,0.008962508,0.008352494,2021/1/26 23:25
215.5,215.95,217.5,215.5,25150,0.64,0.002972458,11546,0.848720964,0.009288932,0.00209001,2021/1/26 23:26
215.5,214.15,215.5,214,18390,-1.8,-0.008335263,-6760,-0.268787276,0.006946052,-0.006251447,2021/1/26 23:27
214.0001,215.5,216,214.0001,12336,1.35,0.006303993,-6054,-0.329200653,0.009338781,0.007003969,2021/1/26 23:28
215.98,214,215.98,213.56,10236,-1.5,-0.006960557,-2100,-0.170233463,0.011229698,-0.009187935,2021/1/26 23:29
214,213.85,214,213.5,15357,-0.15,-0.000700935,5121,0.500293083,0.002336449,-0.000700935,2021/1/26 23:30
213.86,212.3,213.86,211.5,29997,-1.55,-0.007248071,14640,0.953311194,0.011035773,-0.007294833,2021/1/26 23:31
212.42,212.25,212.5,212,13072,-0.05,-0.000235516,-16925,-0.564223089,0.002355158,-0.000800754,2021/1/26 23:32
212.47,214.78,214.78,212.0501,22499,2.53,0.011919906,9427,0.721159731,0.01286172,0.010883392,2021/1/26 23:33
214.78,214.98,215,214.06,28794,0.2,0.000931185,6295,0.279790213,0.004376571,0.000931185,2021/1/26 23:34
214.99,217.94,218,214.9,82393,2.96,0.013768723,53599,1.861464194,0.014419946,0.013722207,2021/1/26 23:35
217,217.93,217.95,216.0001,27542,-0.01,-4.59E-05,-54851,-0.66572403,0.008946958,0.00426723,2021/1/26 23:36
217.93,219.01,219.5,216.32,53302,1.08,0.00495572,25760,0.935298816,0.014591841,0.00495572,2021/1/26 23:37
219.57,220.75,221.99,219,83258,1.74,0.007944843,29956,0.562005178,0.013652345,0.005387882,2021/1/26 23:38
220.11,219.73,220.74,218.06,29368,-1.02,-0.004620612,-53890,-0.647265128,0.01214043,-0.001721404,2021/1/26 23:39
219.73,220.95,223,219.71,35013,1.22,0.005552269,5645,0.192216017,0.014972921,0.005552269,2021/1/26 23:40
220.99,220.1,221.25,220,18739,-0.85,-0.003847024,-16274,-0.464798789,0.005657389,-0.004028061,2021/1/26 23:41
220.05,220.54,221,219.98,36441,0.44,0.001999091,17702,0.944660868,0.004634257,0.002226261,2021/1/26 23:42
220.54,220.4499,220.54,219.6501,15000,-0.0901,-0.000408543,-21441,-0.588375731,0.004035096,-0.000408543,2021/1/26 23:43
220,221.43,221.99,220,22125,0.9801,0.004445908,7125,0.475,0.009026994,0.006486735,2021/1/26 23:44
220.96,219.75,222,218,31125,-1.68,-0.007587048,9000,0.406779661,0.0180644,-0.005464481,2021/1/26 23:45
219.74,220.77,220.78,219.65,13598,1.02,0.004641638,-17527,-0.563116466,0.005142207,0.004687144,2021/1/26 23:46
220.77,220.5,220.77,219.19,19157,-0.27,-0.001222992,5559,0.408810119,0.007156769,-0.001222992,2021/1/26 23:47
220.05,220.5,220.99,219.02,32737,0,0,13580,0.708879261,0.00893424,0.002040816,2021/1/26 23:48
220.49,221.8,221.8,219.75,35347,1.3,0.005895692,2610,0.079726304,0.009297052,0.005941043,2021/1/26 23:49
221.65,223.95,224,221.06,39172,2.15,0.009693417,3825,0.108212861,0.013255185,0.010369702,2021/1/26 23:50
223.99,225.63,226,223,60245,1.68,0.007501674,21073,0.537960788,0.013395847,0.007323063,2021/1/26 23:51
225.63,229,230.01,225.25,43995,3.37,0.014935957,-16250,-0.269731928,0.021096485,0.014935957,2021/1/26 23:52
229.63,226.12,229.63,225,35022,-2.88,-0.012576419,-8973,-0.203954995,0.020218341,-0.015327511,2021/1/26 23:53
225,228.7,229,225,20485,2.58,0.011409871,-14537,-0.415081948,0.017689722,0.016362993,2021/1/26 23:54
228.94,229.9,231.5,228,45624,1.2,0.005247049,25139,1.227190627,0.015303892,0.004197639,2021/1/26 23:55
229.91,229.79,230,228.0001,21149,-0.11,-0.000478469,-24475,-0.536450114,0.008699,-0.000521966,2021/1/26 23:56
229.9,229.76,229.9699,228.53,15623,-0.03,-0.000130554,-5526,-0.26128895,0.006266156,-0.000609252,2021/1/26 23:57
229.6999,222.9999,229.7,222.9999,29615,-6.7601,-0.029422441,13992,0.895602637,0.029161299,-0.029160864,2021/1/26 23:58
222,225,225.53,222,20858,2.0001,0.008969062,-8757,-0.295694749,0.015829604,0.013452921,2021/1/26 23:59
225,225.02,226,224.5,10615,0.02,8.89E-05,-10243,-0.491082558,0.006666667,8.89E-05,2021/1/27 00:00
225.04,223.5,225.83,223.5,10075,-1.52,-0.006754955,-540,-0.050871408,0.010354635,-0.006843836,2021/1/27 00:01
223.5,223.89,224,223,13894,0.39,0.001744966,3819,0.379057072,0.004474273,0.001744966,2021/1/27 00:02
223.74,225.28,225.5699,223,11808,1.39,0.006208406,-2086,-0.15013675,0.011478405,0.006878378,2021/1/27 00:03
225.09,226.1,227,225,15948,0.82,0.003639915,4140,0.350609756,0.008877841,0.00448331,2021/1/27 00:04
226,226.8,226.9999,226,12450,0.7,0.003095975,-3498,-0.219337848,0.004422379,0.003538257,2021/1/27 00:05
226.56,225,227.19,225,19350,-1.8,-0.007936508,6900,0.554216867,0.009656085,-0.006878307,2021/1/27 00:06
225.24,225.11,225.9,225,8281,0.11,0.000488889,-11069,-0.572041344,0.004,-0.000577778,2021/1/27 00:07
225.05,223.52,225.75,223.1,11519,-1.59,-0.007063214,3238,0.391015578,0.011772023,-0.006796677,2021/1/27 00:08
223.1,223.36,224,222.91,13765,-0.16,-0.00071582,2246,0.194982203,0.004876521,0.001163207,2021/1/27 00:09
223.36,223.25,224,223.25,8017,-0.11,-0.000492479,-5748,-0.417580821,0.003357808,-0.000492479,2021/1/27 00:10
223.11,224.88,224.89,223.03,6981,1.63,0.007301232,-1036,-0.129225396,0.008331467,0.007928331,2021/1/27 00:11
224.86,224.98,225,224.35,3131,0.1,0.000444682,-3850,-0.55149692,0.00289043,0.000533618,2021/1/27 00:12
224.99,223.97,224.99,223.97,6404,-1.01,-0.004489288,3273,1.045352922,0.004533736,-0.004533736,2021/1/27 00:13
223,223.61,223.61,222.5,5824,-0.36,-0.001607358,-580,-0.090568395,0.004956021,0.002723579,2021/1/27 00:14
223.5,223.99,224,223.5,2412,0.38,0.001699387,-3412,-0.585851648,0.002236036,0.002191315,2021/1/27 00:15
223.99,223.16,224,223.16,2371,-0.83,-0.003705523,-41,-0.016998342,0.003750167,-0.003705523,2021/1/27 00:16
223.18,222.01,223.86,222.01,8768,-1.15,-0.005153253,6397,2.698017714,0.008290016,-0.005242875,2021/1/27 00:17
222.22,218.34,222.74,218.3001,25818,-3.67,-0.016530787,17050,1.944571168,0.019998649,-0.01747669,2021/1/27 00:18
218.3,222,222.5,217.95,42198,3.66,0.016762847,16380,0.634441088,0.020839058,0.016946047,2021/1/27 00:19
220.2,220.98,221,220.04,4197,-1.02,-0.004594595,-38001,-0.90054031,0.004324324,0.003513514,2021/1/27 00:20
221,219.95,221,219.95,4811,-1.03,-0.004661055,614,0.146294973,0.004751561,-0.004751561,2021/1/27 00:21
219.06,219.0101,219.99,217.5,15122,-0.9399,-0.004273244,10311,2.143213469,0.011320755,-0.00022687,2021/1/27 00:22
219.03,220,220.07,219.02,16401,0.9899,0.004519883,1279,0.084578759,0.004794299,0.004429019,2021/1/27 00:23
220.15,222.02,222.25,220.15,14435,2.02,0.009181818,-1966,-0.11987074,0.009545455,0.0085,2021/1/27 00:24
222,224,224,221.5,14344,1.98,0.008918115,-91,-0.006304122,0.011260247,0.009008197,2021/1/27 00:25
224,223.75,224.8,223.0101,12467,-0.25,-0.001116071,-1877,-0.130856107,0.007990625,-0.001116071,2021/1/27 00:26
223.32,224,224,223.01,6019,0.25,0.001117318,-6448,-0.517205422,0.004424581,0.003039106,2021/1/27 00:27
224,223.54,224,223.08,11187,-0.46,-0.002053571,5168,0.858614388,0.004107143,-0.002053571,2021/1/27 00:28
224,222.5001,224,222.5001,4679,-1.0399,-0.004651964,-6508,-0.58174667,0.006709761,-0.006709761,2021/1/27 00:29
222.5,219.07,222.5,219.05,13055,-3.4301,-0.015416173,8376,1.790126095,0.015505611,-0.015415723,2021/1/27 00:30
219.04,220.9,220.9,219,10353,1.83,0.008353494,-2702,-0.206970509,0.008673027,0.008490437,2021/1/27 00:31
220.44,221.5,221.5,220.07,6234,0.6,0.002716161,-4119,-0.397855694,0.006473517,0.004798551,2021/1/27 00:32
222,223,223,220.7,8379,1.5,0.006772009,2145,0.344080847,0.010383747,0.004514673,2021/1/27 00:33
222.07,223.24,223.5,222.07,6361,0.24,0.001076233,-2018,-0.240840196,0.006412556,0.005246637,2021/1/27 00:34
223.18,222.42,223.2,222,5525,-0.82,-0.003673177,-836,-0.131425876,0.005375381,-0.003404408,2021/1/27 00:35
222.84,221.11,222.84,221.11,4933,-1.31,-0.005889758,-592,-0.107149321,0.007778078,-0.007778078,2021/1/27 00:36
221.64,222,222,221.1601,3293,0.89,0.004025146,-1640,-0.332454896,0.003798562,0.001628149,2021/1/27 00:37
221.9,221.25,222,221.25,3305,-0.75,-0.003378378,12,0.003644094,0.003378378,-0.002927928,2021/1/27 00:38
221.9,220.55,221.9,220.55,4240,-0.7,-0.003163842,935,0.28290469,0.006101695,-0.006101695,2021/1/27 00:39
220.55,220,220.71,219.7,7765,-0.55,-0.002493766,3525,0.831367925,0.00457946,-0.002493766,2021/1/27 00:40
219.7,218.85,220,218.8,8117,-1.15,-0.005227273,352,0.045331616,0.005454545,-0.003863636,2021/1/27 00:41
218.85,215.2,219.62,215.2,16555,-3.65,-0.01667809,8438,1.039546631,0.020196482,-0.01667809,2021/1/27 00:42
215.3,216.97,216.99,215,18607,1.77,0.008224907,2052,0.123950468,0.009247212,0.007760223,2021/1/27 00:43
216.7,216.85,218,216.02,5712,-0.12,-0.000553072,-12895,-0.693018756,0.009125686,0.00069134,2021/1/27 00:44
216.61,215.2,216.71,215.2,10826,-1.65,-0.007608946,5114,0.895308123,0.006963339,-0.00650219,2021/1/27 00:45
215.15,215,215.5,215,13070,-0.2,-0.000929368,2244,0.207278773,0.00232342,-0.000697026,2021/1/27 00:46
215.01,214,215.7,214,15600,-1,-0.004651163,2530,0.193573068,0.007906977,-0.004697674,2021/1/27 00:47
214,214.26,215,214,6145,0.26,0.001214953,-9455,-0.606089744,0.004672897,0.001214953,2021/1/27 00:48
214.15,215,215,213.67,10733,0.74,0.003453748,4588,0.746623271,0.006207412,0.003967143,2021/1/27 00:49
214.27,215.6,215.9,214.25,10302,0.6,0.002790698,-431,-0.040156527,0.007674419,0.006186047,2021/1/27 00:50
215.11,218.5,218.5,215.11,28052,2.9,0.013450835,17750,1.722966414,0.015723562,0.015723562,2021/1/27 00:51
217.67,216.7,217.99,216.2,10131,-1.8,-0.008237986,-17921,-0.63884928,0.00819222,-0.004439359,2021/1/27 00:52
217.49,218.5,218.87,217.49,11438,1.8,0.008306414,1307,0.129009969,0.006368251,0.004660821,2021/1/27 00:53
218.52,218.5,218.87,218,10027,0,0,-1411,-0.123360727,0.003981693,-9.15E-05,2021/1/27 00:54
218.49,218.06,218.49,218,11531,-0.44,-0.00201373,1504,0.149995013,0.002242563,-0.001967963,2021/1/27 00:55
218.5,214,218.5,213.67,17661,-4.06,-0.018618729,6130,0.531610441,0.022149867,-0.020636522,2021/1/27 00:56
213.56,210,213.67,209,34125,-4,-0.018691589,16464,0.932223543,0.02182243,-0.016635514,2021/1/27 00:57
210.81,208.44,210.81,208.1,14095,-1.56,-0.007428571,-20030,-0.586959707,0.012904762,-0.011285714,2021/1/27 00:58
208,209.51,209.51,207.95,26849,1.07,0.005133372,12754,0.904859879,0.007484168,0.007244291,2021/1/27 00:59
246.66,251.92,260,230,55670,42.41,0.202424705,28821,1.073447801,0.143191256,0.0251062,2021/1/27 09:00
253.01,230.2,254,230.2,31405,-21.72,-0.086217847,-24265,-0.435872103,0.094474436,-0.090544617,2021/1/27 09:01
230,230,234.8,228,26057,-0.2,-0.00086881,-5348,-0.170291355,0.029539531,0,2021/1/27 09:02
232,232.99,237.22,230,28475,2.99,0.013,2418,0.092796561,0.031391304,0.004304348,2021/1/27 09:03
231.98,226.41,231.98,226.41,15965,-6.58,-0.028241555,-12510,-0.439332748,0.023906605,-0.023906605,2021/1/27 09:04
228,222.18,228,222.01,15092,-4.23,-0.01868292,-873,-0.054682117,0.026456429,-0.025705578,2021/1/27 09:05
222,227,227,219.07,17852,4.82,0.021694122,2760,0.182878346,0.035691781,0.022504276,2021/1/27 09:06
226,230,230.5,225,19309,3,0.013215859,1457,0.081615505,0.024229075,0.017621145,2021/1/27 09:07
229.88,234,234.8,228.2,18498,4,0.017391304,-811,-0.042001139,0.028695652,0.017913043,2021/1/27 09:08
234.94,229,235,229,19715,-5,-0.021367521,1217,0.065790896,0.025641026,-0.025384615,2021/1/27 09:09
229.88,230,230.5,228.2,8537,1,0.004366812,-11178,-0.566979457,0.010043668,0.000524017,2021/1/27 09:10
230,240,240,230,14751,10,0.043478261,6214,0.72789036,0.043478261,0.043478261,2021/1/27 09:11
239.97,239.97,240,236,23884,-0.03,-0.000125,9133,0.619144465,0.016666667,0,2021/1/27 09:12
239.65,249.97,249.97,238.29,19899,10,0.041671876,-3985,-0.166848099,0.048672751,0.043005376,2021/1/27 09:13
249.85,249.7,256.71,249,46286,-0.27,-0.00108013,26387,1.326046535,0.030843701,-0.000600072,2021/1/27 09:14
249.77,242.04,249.8,240,16910,-7.66,-0.030676812,-29376,-0.634662749,0.039247097,-0.030957149,2021/1/27 09:15
242.04,250.86,251.58,242.04,16347,8.82,0.036440258,-563,-0.033293909,0.039414973,0.036440258,2021/1/27 09:16
250,244,250.5,244,9519,-6.86,-0.02734593,-6828,-0.41769132,0.025910867,-0.023917723,2021/1/27 09:17
243,244.8,245,240.2,14654,0.8,0.003278689,5135,0.539447421,0.019672131,0.007377049,2021/1/27 09:18
244.64,244.04,247.4,243,12260,-0.76,-0.003104575,-2394,-0.163368364,0.017973856,-0.00245098,2021/1/27 09:19
245.01,246.99,246.99,245,3364,2.95,0.012088182,-8896,-0.725611746,0.008154401,0.008113424,2021/1/27 09:20
246.69,248,250.99,246.69,15167,1.01,0.004089234,11803,3.50862069,0.017409612,0.005303858,2021/1/27 09:21
248,249,249,245.95,8828,1,0.004032258,-6339,-0.417946858,0.012298387,0.004032258,2021/1/27 09:22
248.8,257.23,258.25,248.79,23580,8.23,0.033052209,14752,1.67104667,0.037991968,0.033855422,2021/1/27 09:23
258,254.87,258.09,252,14129,-2.36,-0.009174669,-9451,-0.400805768,0.02367531,-0.012168099,2021/1/27 09:24
257.18,264.29,264.29,256.35,30347,9.42,0.036960019,16218,1.147851936,0.031153137,0.027896575,2021/1/27 09:25
264.49,259,265,258.39,26966,-5.29,-0.020015892,-3381,-0.111411342,0.025010405,-0.020772636,2021/1/27 09:26
258.99,262.5,263,255.65,19868,3.5,0.013513514,-7098,-0.263220352,0.028378378,0.013552124,2021/1/27 09:27
262.92,269.04,270,262.92,30005,6.54,0.024914286,10137,0.510217435,0.026971429,0.023314286,2021/1/27 09:28
269.05,265.23,269.85,265,25492,-3.81,-0.014161463,-4513,-0.150408265,0.018027059,-0.014198632,2021/1/27 09:29
267.95,269.75,269.85,263.57,16539,4.52,0.017041813,-8953,-0.351208222,0.023677563,0.006786563,2021/1/27 09:30
270,269,272.88,267.17,16594,-0.75,-0.002780352,55,0.003325473,0.021167748,-0.003707136,2021/1/27 09:31
271,273.19,274.45,271,18743,4.19,0.015576208,2149,0.12950464,0.012825279,0.008141264,2021/1/27 09:32
273,285.34,288.48,273,77684,12.15,0.044474542,58941,3.144694019,0.05666386,0.045170028,2021/1/27 09:33
